Time,SenderName,Sender,TalkerName,Talker,Content
2025-12-24 15:02:52,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,"> 陈蕊(wxid_e1ucnjs4f4z622) 12-24 15:02:00
> 是，现在实业太难了。反而投资这么好，好比白银这种，工业属性强的东西，涨这么多，工厂都不知道怎么玩了
我们也需要把航母开出去，抢点油轮回来"
2025-12-24 15:03:05,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/1543e9fded8be9c057ea36559c8b2dc5,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\ba8ae61b8808456f2cd015cf4aed6fc2)"
2025-12-24 15:03:11,努力学习的阿呆,wxid_cu9riocf8ea022,鸿学院短线交流群,24832362572@chatroom,学生是弱势群体，党员也在生闷气
2025-12-24 15:03:24,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,我有套英文的，还是从加拿大背回来的
2025-12-24 15:03:25,努力学习的阿呆,wxid_cu9riocf8ea022,鸿学院短线交流群,24832362572@chatroom,还英文版的
2025-12-24 15:03:30,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,"> 我不吃肉_🥩(wxid_1780167803011) 12-24 15:02:52
> > [引用]
> 我们也需要把航母开出去，抢点油轮回来
我们不是不做这种事情嘛"
2025-12-24 15:03:46,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,陪我渡过在资本主义国家道心不稳的岁月
2025-12-24 15:03:53,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,本来现在大环境就不好，各种有色金融还上涨，不知道工厂怎么活
2025-12-24 15:03:54,努力学习的阿呆,wxid_cu9riocf8ea022,鸿学院短线交流群,24832362572@chatroom,我刚京东下了一套，学习一下
2025-12-24 15:04:04,努力学习的阿呆,wxid_cu9riocf8ea022,鸿学院短线交流群,24832362572@chatroom,工厂也会做对冲
2025-12-24 15:04:38,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,"> 陈蕊(wxid_e1ucnjs4f4z622) 12-24 15:03:30
> > [引用]
> 我们不是不做这种事情嘛
毛爷爷让我们解放全人类呢"
2025-12-24 15:04:48,铿锵岁月,wxid_mdcere540mfm21,鸿学院短线交流群,24832362572@chatroom,信息过于发达造成低利润，低利润叠加房地产造成通缩
2025-12-24 15:05:01,李漫澜,wxid_t7wlqivhradr22,鸿学院短线交流群,24832362572@chatroom,看样我又要集中流血了
2025-12-24 15:05:05,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 努力学习的阿呆(wxid_cu9riocf8ea022) 12-24 15:03:11
> 学生是弱势群体，党员也在生闷气
他们不生气，他们不在乎，他们崇洋媚外"
2025-12-24 15:05:07,李漫澜,wxid_t7wlqivhradr22,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/928ada830487c4271a0a6667ba8d43ed,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\f24e3db0ad00bd219565af0cf6310820)"
2025-12-24 15:05:16,铿锵岁月,wxid_mdcere540mfm21,鸿学院短线交流群,24832362572@chatroom,即时没有房地产，一样会通缩
2025-12-24 15:05:45,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,"> 陈蕊(wxid_e1ucnjs4f4z622) 12-24 15:03:30
> > [引用]
> 我们不是不做这种事情嘛
我们只是从发达国家拿走我们当年被抢走的东西[抠鼻]"
2025-12-24 15:05:52,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:03:24
> 我有套英文的，还是从加拿大背回来的
姐你英文真好[流泪]那玩意儿我完全学不会"
2025-12-24 15:07:32,努力学习的阿呆,wxid_cu9riocf8ea022,鸿学院短线交流群,24832362572@chatroom,我们看中文的，原汁原味
2025-12-24 15:09:23,SteinsGate,wxid_quo60qc6ru0t22,鸿学院短线交流群,24832362572@chatroom,二月雅思得几级啊
2025-12-24 15:09:40,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,"> 李漫澜(wxid_t7wlqivhradr22) 12-24 15:05:07
> ![图片](http://localhost:5030/image/928ada830487c4271a0a6667ba8d43ed)
牛逼牛逼"
2025-12-24 15:10:35,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,"> 目标是人机好猎手的苟活天命(youlian494847) 12-24 15:05:52
> > [引用]
> 姐你英文真好[流泪]那玩意儿我完全学不会
有段时间特别迷茫，看着很多该上红通的人被公司奉为上宾，关键是所有人都习以为常"
2025-12-24 15:10:41,李漫澜,wxid_t7wlqivhradr22,鸿学院短线交流群,24832362572@chatroom,小心白银万倍期权
2025-12-24 15:11:08,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,正好碰到社区图书馆处理旧书淘到这套，捡到宝了
2025-12-24 15:11:31,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,要不真是道心不稳
2025-12-24 15:11:33,鹄往,wxid_mgxsonmmdjcf21,鸿学院短线交流群,24832362572@chatroom,"> 铿锵岁月(wxid_mdcere540mfm21) 12-24 14:46:05
> @鹄往 我刚开了一个，上周五开的，星期一白天出的资金账号，晚上就可以交易。
哦，我就是了解一下，现在还没那水平得[呲牙]"
2025-12-24 15:11:47,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:10:35
> > [引用]
> 有段时间特别迷茫，看着很多该上红通的人被公司奉为上宾，关键是所有人都习以为常
我心智不够健全，我觉得毛选都稳不住，一个封存我就破防有心魔了"
2025-12-24 15:12:13,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,"> SteinsGate(wxid_quo60qc6ru0t22) 12-24 15:09:23
> 二月雅思得几级啊
没考过雅思，托福GRE都是满分"
2025-12-24 15:13:05,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:10:35
> > [引用]
> 有段时间特别迷茫，看着很多该上红通的人被公司奉为上宾，关键是所有人都习以为常
我要是在那边估计也会慢慢被同化认同社达吧，社会风气太重要了"
2025-12-24 15:13:17,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:12:13
> > [引用]
> 没考过雅思，托福GRE都是满分
妈呀！[捂脸][捂脸][捂脸]"
2025-12-24 15:14:36,SteinsGate,wxid_quo60qc6ru0t22,鸿学院短线交流群,24832362572@chatroom,厉害了
2025-12-24 15:15:12,SteinsGate,wxid_quo60qc6ru0t22,鸿学院短线交流群,24832362572@chatroom,真的属于学霸级别了
2025-12-24 15:15:55,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,学渣表示太羡慕了
2025-12-24 15:16:15,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,[破涕为笑]我英语上了高中就没及格过了
2025-12-24 15:17:34,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,"> 目标是人机好猎手的苟活天命(youlian494847) 12-24 15:11:47
> > [引用]
> 我心智不够健全，我觉得毛选都稳不住，一个封存我就破防有心魔了
我看新闻，最近破获了几起都几千公斤，甚至几吨的毒品的走私案子"
2025-12-24 15:17:52,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,这都不是少爷回来吸，是少爷回来卖
2025-12-24 15:19:20,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:17:34
> > [引用]
> 我看新闻，最近破获了几起都几千公斤，甚至几吨的毒品的走私案子
我也看了……很难受，真的为缉毒警不值"
2025-12-24 15:19:42,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,都罢工就好了，爱他妈谁干谁干
2025-12-24 15:20:27,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:17:52
> 这都不是少爷回来吸，是少爷回来卖
姐感觉你说到了关键的地方[捂脸]"
2025-12-24 15:22:06,灿,wxid_xx8492d5gu6s21,鸿学院短线交流群,24832362572@chatroom,"> 陈蕊(wxid_e1ucnjs4f4z622) 12-24 15:02:00
> 是，现在实业太难了。反而投资这么好，好比白银这种，工业属性强的东西，涨这么多，工厂都不知道怎么玩了
我有个客户做机加的，铜件加工完镀银，最近直接真是太难了，没法搞"
2025-12-24 15:22:10,Hedi,hedi147719,鸿学院短线交流群,24832362572@chatroom,"> 瀇(wxid_6vmd0n3bl82p22) 12-24 12:48:00
> [链接|关于治安管理处罚法第136条相关问题的说明和回应](https://www.xiaohongshu.com/discovery/item/694b588c000000001e01197e?app_platform=android&ignoreEngage=true&app_version=9.13.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CB1sAQQhSSdkOKUN2yb08kVRLNo_vfO6WaTsv1Jmeegw4%3D&author_share=1&xhsshare=&shareRedId=N0w3RTdKSUs2NzUyOTgwNjY0OTc9O0tC&apptime=1766551578&share_id=31e8ec46c77d491abfc07979128e5f45&share_channel=wechat)
妈蛋！令人气愤至极！！！瞎了吗？"
2025-12-24 15:24:17,曹兀,caopai1995,鸿学院短线交流群,24832362572@chatroom,白银铂金这样涨，工厂怎么定价
2025-12-24 15:24:22,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,"> 灿(wxid_xx8492d5gu6s21) 12-24 15:22:06
> > [引用]
> 我有个客户做机加的，铜件加工完镀银，最近直接真是太难了，没法搞
那可不是，这么贵的原料，怎么赚钱"
2025-12-24 15:24:31,曹兀,caopai1995,鸿学院短线交流群,24832362572@chatroom,如果他们要做电线电机光伏怎么定价产品啊
2025-12-24 15:24:35,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,客户是不可能给你加很多价格的
2025-12-24 15:25:02,曹兀,caopai1995,鸿学院短线交流群,24832362572@chatroom,铜件镀银，但是他们是之前签的合同啊
2025-12-24 15:25:06,俞榮潔,wxid_eqp25eiyy5x422,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:17:52
> 这都不是少爷回来吸，是少爷回来卖
说啥呢，要相信党，相信政府[旺柴]"
2025-12-24 15:25:08,曹兀,caopai1995,鸿学院短线交流群,24832362572@chatroom,那现在亏欠加工吗
2025-12-24 15:25:17,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,老美他们炒这么有色金属的价格，受害的就是中国制造业
2025-12-24 15:25:40,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,"> 彩虹恋爱导师曹兀(caopai1995) 12-24 15:25:08
> 那现在亏欠加工吗
不然合同违约，不是一样要赔钱"
2025-12-24 15:27:27,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,宋老师之前说过，华尔街通过控制大宗商品的价格，赚走了制造业大部分的利润。所以我们这次才要跟澳大利亚重新谈铁矿石的价格，不然真的吭哧吭哧，白给别人干，别人轻轻松松，赚得更多
2025-12-24 15:28:06,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 俞榮潔(wxid_eqp25eiyy5x422) 12-24 15:25:06
> > [引用]
> 说啥呢，要相信党，相信政府[旺柴]
别阴阳了，等着那玩意儿泛滥，在座的一个也跑不了"
2025-12-24 15:28:16,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,"> 陈蕊(wxid_e1ucnjs4f4z622) 12-24 15:25:17
> 老美他们炒这么有色金属的价格，受害的就是中国制造业
这次不止金融炒，懂王打委内瑞拉就是要控制南美的矿产"
2025-12-24 15:28:22,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,最大的银矿都在南美
2025-12-24 15:28:53,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:28:16
> > [引用]
> 这次不止金融炒，懂王打委内瑞拉就是要控制南美的矿产
咱能悄悄的支援一下小委吗"
2025-12-24 15:28:58,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,人家美帝那才真是上下一心，从金融到军事，坑你中国制造业
2025-12-24 15:29:25,兔子,nwj494279097,鸿学院短线交流群,24832362572@chatroom,@二月半·妈妈不让我和傻子说话 你有囤铂金金条吗
2025-12-24 15:29:26,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,对的呀，中国制造业，吭哧吭哧，给别人做嫁衣
2025-12-24 15:29:54,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,对啊
2025-12-24 15:30:15,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,血汗工厂，出口赚回来的全是废纸[抠鼻]
2025-12-24 15:30:19,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,"> 兔子(nwj494279097) 12-24 15:29:25
> @二月半·妈妈不让我和傻子说话 你有囤铂金金条吗
没有条子，但我有18年前600多一克时打的一套四斤的首饰"
2025-12-24 15:30:28,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:28:58
> 人家美帝那才真是上下一心，从金融到军事，坑你中国制造业
谁都想要奴隶，我之前在小红书上搜菲佣，看到一个人说：就是要找菲佣，听她叫我一声小姐。……真是没有公主名得了公主病。"
2025-12-24 15:30:28,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,这哪里有所谓的公平，所以现在央行要赶紧存金子
2025-12-24 15:30:29,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,努努力明年就能解套了
2025-12-24 15:30:41,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,还是毛子实在，之前开始抢
2025-12-24 15:30:43,京桓,A170338905,鸿学院短线交流群,24832362572@chatroom,所以黄金涨的目的是为了让其他金属也跟着涨？
2025-12-24 15:30:49,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:30:29
> 努努力明年就能解套了
姐你明年卖吗，万一卖了又涨呢"
2025-12-24 15:30:49,京桓,A170338905,鸿学院短线交流群,24832362572@chatroom,为了打击中国制造？
2025-12-24 15:31:10,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,美元泡沫
2025-12-24 15:31:18,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,纸币陷阱
2025-12-24 15:31:20,，健,wxid_l8xh4adyc3vc22,鸿学院短线交流群,24832362572@chatroom,"> 我不吃肉_🥩(wxid_1780167803011) 12-24 15:30:15
> 血汗工厂，出口赚回来的全是废纸[抠鼻]
一张纸0.01成本，人家赚你99.99美元[吃瓜]"
2025-12-24 15:31:21,兔子,nwj494279097,鸿学院短线交流群,24832362572@chatroom,她肯定不会卖
2025-12-24 15:31:37,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,"> 目标是人机好猎手的苟活天命(youlian494847) 12-24 15:30:49
> > [引用]
> 姐你明年卖吗，万一卖了又涨呢
卖啥啊，都套了18年了，留给狗蛋儿了"
2025-12-24 15:32:10,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,我感觉就是单纯的人们觉得还是实实在在的物质好，匪头肌肉不硬了，小弟开始贪污收集物资了=-=
2025-12-24 15:32:17,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,铂金好像? •̫͡•ʕ按照地壳稀有度算，应该是黄金价格的十倍
2025-12-24 15:32:21,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:31:37
> > [引用]
> 卖啥啊，都套了18年了，留给狗蛋儿了
这倒是哈[捂脸]"
2025-12-24 15:33:02,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 我不吃肉_🥩(wxid_1780167803011) 12-24 15:32:17
> 铂金好像? •̫͡•ʕ按照地壳稀有度算，应该是黄金价格的十倍
对，石纪元里父子篇我记得就说铂金很稀缺，男主他养父搜集了一辈子给他留下来的[捂脸]"
2025-12-24 15:33:16,曹兀,caopai1995,鸿学院短线交流群,24832362572@chatroom,18年铂金600多一克啊
2025-12-24 15:33:18,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,犹太金融资本对全世界的掠夺[抠鼻]
2025-12-24 15:33:25,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,[破涕为笑]每个挣钱的机会都在脑子里溜了一圈又飞走了，唉
2025-12-24 15:33:44,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,说起来时间线，我被套的前一年正是宋老师出货币战争那一年
2025-12-24 15:34:19,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,"> 彩虹恋爱导师曹兀(caopai1995) 12-24 15:33:16
> 18年铂金600多一克啊
08年上半年，大盘500多，金店600多"
2025-12-24 15:34:25,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,但是从工业上来说，拿枪去抢也不错吧？
2025-12-24 15:34:34,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,下半年就折到脚后跟了
2025-12-24 15:35:15,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,跌的时候也真快啊
2025-12-24 15:35:23,SteinsGate,wxid_quo60qc6ru0t22,鸿学院短线交流群,24832362572@chatroom,那个时候我好像在读初二
2025-12-24 15:35:30,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,乱世，还是粮食和枪实在
2025-12-24 15:35:33,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,要不是等银子跌，我真想冲进去买铂金啊！
2025-12-24 15:35:36,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,黄金算个P
2025-12-24 15:36:08,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,黄金可以换粮食和枪，你说它算啥
2025-12-24 15:37:07,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,乱世嘛，我有枪和粮食，你的东西就是我的东西[抠鼻]
2025-12-24 15:37:46,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,你看美国对委内瑞拉，是不是就这么赤裸裸的
2025-12-24 15:37:49,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 我不吃肉_🥩(wxid_1780167803011) 12-24 15:37:07
> 乱世嘛，我有枪和粮食，你的东西就是我的东西[抠鼻]
又有枪和粮食，就只有“我”没有“你”啦"
2025-12-24 15:38:22,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,对啊，你的黄金，你的土地，你的乌克兰，都归我了
2025-12-24 15:39:02,京桓,A170338905,鸿学院短线交流群,24832362572@chatroom,月亮也归我
2025-12-24 15:39:10,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,老共还是太文明
2025-12-24 15:39:13,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,多亏这次科技握在文明手里
2025-12-24 15:39:24,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:39:10
> 老共还是太文明
恨铁不成钢"
2025-12-24 15:39:48,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,没有核武器早干过去了
2025-12-24 15:39:53,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,什么东西，小日本
2025-12-24 15:40:18,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,还是应该和老美学学
2025-12-24 15:40:21,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,三下五除二，把小日子缴械了，然后控制所有媒体，把二战罪行公之于众，让他回农业社会
2025-12-24 15:40:37,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,老美是如此可恨！
2025-12-24 15:40:40,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,直接把台湾围了，台积电归我了
2025-12-24 15:40:59,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,都这幅死德性了还不死，不就是因为人家敢打能抢吗
2025-12-24 15:41:05,,系统消息,鸿学院短线交流群,24832362572@chatroom,"""俞榮潔"" 撤回了一条消息"
2025-12-24 15:41:05,陈蕊,wxid_e1ucnjs4f4z622,鸿学院短线交流群,24832362572@chatroom,按照这个逻辑，我直接把其他国家干翻，地球都是我的
2025-12-24 15:41:18,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,还搞个屁AI[抠鼻]，让你造不出芯片
2025-12-24 15:41:31,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,韩国台湾都在我门边上
2025-12-24 15:41:51,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,台积电不是早就搬阿丑那边了吗
2025-12-24 15:42:19,俞榮潔,wxid_eqp25eiyy5x422,鸿学院短线交流群,24832362572@chatroom,"> 目标是人机好猎手的苟活天命(youlian494847) 12-24 15:28:06
> > [引用]
> 别阴阳了，等着那玩意儿泛滥，在座的一个也跑不了
确实是的"
2025-12-24 15:42:53,陈更,jeffchen98241,鸿学院短线交流群,24832362572@chatroom,唉
2025-12-24 15:43:03,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,![动画表情](http://vweixinf.tc.qq.com/110/20401/stodownload?m=7981e742fb977a3e14ce5a8486fd8f99&filekey=3043020101042f302d02016e040253480420373938316537343266623937376133653134636535613834383666643866393902027c64040d00000004627466730000000132&hy=SH&storeid=265ae39c50005f37ec9fb49a30000006e01004fb153481b5861b156672d6de&ef=1&bizid=1022)
2025-12-24 15:44:17,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,没有毛爷爷，邓爷爷的魄力
2025-12-24 15:44:43,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,邓有啥魄力？
2025-12-24 15:44:55,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,刀枪入库放马南山？
2025-12-24 15:45:09,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,给林肯鞠躬？
2025-12-24 15:45:14,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:44:43
> 邓有啥魄力？
干了越南[抠鼻]"
2025-12-24 15:45:28,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,还是做原子弹的不如卖茶叶蛋的
2025-12-24 15:45:55,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,卖茶叶蛋的不如鱿鱼会玩金融
2025-12-24 15:46:15,执弦,wxid_svy6cxx4nlil22,鸿学院短线交流群,24832362572@chatroom,下马一大批科研项目。造不如买，买不如租。[偷笑]
2025-12-24 15:48:00,周靖,wxid_euc4z13ova5321,鸿学院短线交流群,24832362572@chatroom,这就是对邓显然有很大的误解了，我国现代经济框架是邓主导制定的，而且非常艺术，你要从宏观角度考虑他为啥要那么做
2025-12-24 15:48:39,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,摘桃子
2025-12-24 15:48:43,周靖,wxid_euc4z13ova5321,鸿学院短线交流群,24832362572@chatroom,从现实角度也就是眼下我们做到的，这个设计非常优秀，可以说没法再好了
2025-12-24 15:49:27,周靖,wxid_euc4z13ova5321,鸿学院短线交流群,24832362572@chatroom,摘了如日中天的老美的桃子，很容易吗？
2025-12-24 15:49:27,曹兀,caopai1995,鸿学院短线交流群,24832362572@chatroom,"![图片](http://localhost:5030/image/16a94b8b71b9bd9cca58be69441131c7,msg\attach\1880bf501b52415609806d60fdc5a343\2025-12\Img\369242cf30ba2c1464e54f7d11b3f27a)"
2025-12-24 15:49:34,曹兀,caopai1995,鸿学院短线交流群,24832362572@chatroom,这个可以买5000啊
2025-12-24 15:49:50,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,摘了教员的桃子
2025-12-24 15:49:57,,系统消息,鸿学院短线交流群,24832362572@chatroom,"""目标是人机好猎手的苟活天命"" 撤回了一条消息"
2025-12-24 15:50:40,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,推翻主席的路线，然后告诉你中国人只能卖血汗跪着发展
2025-12-24 15:51:14,二月半·妈妈不让我和傻子说话,wxid_76gxa4814bjk41,鸿学院短线交流群,24832362572@chatroom,掏光养晦
2025-12-24 15:53:06,兔子,nwj494279097,鸿学院短线交流群,24832362572@chatroom,铂金金条不卖给个人的吗
2025-12-24 15:53:22,兔子,nwj494279097,鸿学院短线交流群,24832362572@chatroom,说要营业执照才行
2025-12-24 15:53:29,目标是人机好猎手的苟活天命,youlian494847,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:50:40
> 推翻主席的路线，然后告诉你中国人只能卖血汗跪着发展
唉……"
2025-12-24 15:53:47,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,"> 二月半·妈妈不让我和傻子说话(wxid_76gxa4814bjk41) 12-24 15:50:40
> 推翻主席的路线，然后告诉你中国人只能卖血汗跪着发展
中国是全球化的收益国"
2025-12-24 15:54:01,我不吃肉_🥩,wxid_1780167803011,鸿学院短线交流群,24832362572@chatroom,欧美的工业全抽到我们这里了
